ID,Name,Description,Category,Group,SeriesName,Estimates,UpperConfidenceLimit,LowerConfidenceLimit,TrendResult
37,View on Harm of Trying Cannabis,"Belief on the risk of trying cannabis once or twice",Cannabis,Low risk,Durham Region Female,66,75,57, 
37,View on Harm of Trying Cannabis,"Belief on the risk of trying cannabis once or twice",Cannabis,High risk,Durham Region Female,25,31,19, 
37,View on Harm of Trying Cannabis,"Belief on the risk of trying cannabis once or twice",Cannabis,Not sure,Durham Region Female,10,14,5, 
37,View on Harm of Trying Cannabis,"Belief on the risk of trying cannabis once or twice",Cannabis,Low risk,Ontario Male,60,63,57, 
37,View on Harm of Trying Cannabis,"Belief on the risk of trying cannabis once or twice",Cannabis,High risk,Ontario Male,24,26,21, 
37,View on Harm of Trying Cannabis,"Belief on the risk of trying cannabis once or twice",Cannabis,Not sure,Ontario Male,16,18,14, 
37,View on Harm of Trying Cannabis,"Belief on the risk of trying cannabis once or twice",Cannabis,Low risk,Ontario Female,62,65,59, 
37,View on Harm of Trying Cannabis,"Belief on the risk of trying cannabis once or twice",Cannabis,High risk,Ontario Female,26,28,23, 
37,View on Harm of Trying Cannabis,"Belief on the risk of trying cannabis once or twice",Cannabis,Not sure,Ontario Female,12,14,10, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Durham Region,21,25,16, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Durham Region,69,73,64, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Durham Region,11,15,6, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Ontario,23,25,21, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Ontario,65,67,63, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Ontario,12,14,11, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Durham Region Grades 7 and 8,10,14,7, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Durham Region Grades 7 and 8,75,83,66, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Durham Region Grades 7 and 8,15,23,7, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Durham Region Grades 9 to 12,28,34,22, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Durham Region Grades 9 to 12,64,69,60, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Durham Region Grades 9 to 12,7,12,2, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Ontario Grades 7 and 8,12,15,10, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Ontario Grades 7 and 8,72,76,68, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Ontario Grades 7 and 8,15,19,12, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Ontario Grades 9 to 12,26,28,24, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Ontario Grades 9 to 12,63,65,60, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Ontario Grades 9 to 12,11,13,10, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Durham Region Male,22,29,15, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Durham Region Male,67,73,60, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Durham Region Male,11,17,5, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Durham Region Female,19,27,11, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Durham Region Female,71,80,62, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Durham Region Female,10,15,5, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Ontario Male,26,28,23, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Ontario Male,60,63,57, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Ontario Male,14,16,12, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Low risk,Ontario Female,20,22,18, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,High risk,Ontario Female,70,72,67, 
38,View on Harm of Cannabis Use,"Belief on the risk of smoking cannabis regularly",Cannabis,Not sure,Ontario Female,10,12,9, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends do not use,Durham Region,39,44,33, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use more,Durham Region,10,14,6, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use less,Durham Region, , , , 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use the same,Durham Region,28,36,21, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,Not sure,Durham Region,23,29,16, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends do not use,Ontario,36,38,33, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use more,Ontario,14,16,12, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use less,Ontario,1,2,0, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use the same,Ontario,27,30,25, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,Not sure,Ontario,22,24,20, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends do not use,Durham Region Grades 9 to 12,39,44,33, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use more,Durham Region Grades 9 to 12,10,14,6, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use less,Durham Region Grades 9 to 12, , , , 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use the same,Durham Region Grades 9 to 12,28,36,21, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,Not sure,Durham Region Grades 9 to 12,23,29,16, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends do not use,Ontario Grades 9 to 12,36,38,33, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use more,Ontario Grades 9 to 12,14,16,12, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use less,Ontario Grades 9 to 12,1,2,0, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use the same,Ontario Grades 9 to 12,27,30,25, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,Not sure,Ontario Grades 9 to 12,22,24,20, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends do not use,Durham Region Male,40,51,29, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use more,Durham Region Male, , , , 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use less,Durham Region Male, , , , 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use the same,Durham Region Male,29,41,17, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,Not sure,Durham Region Male,24,32,15, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends do not use,Durham Region Female,37,44,29, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use more,Durham Region Female,14,20,8, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use less,Durham Region Female, , , , 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use the same,Durham Region Female,28,35,20, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,Not sure,Durham Region Female,21,31,12, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends do not use,Ontario Male,33,36,30, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use more,Ontario Male,14,16,11, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use less,Ontario Male,2,3,0, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use the same,Ontario Male,26,29,23, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,Not sure,Ontario Male,25,29,22, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends do not use,Ontario Female,38,42,35, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use more,Ontario Female,14,16,11, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use less,Ontario Female,1,2,0, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,My friends use the same,Ontario Female,29,32,26, 
6,Perceived Cannabis Use Since Legalization,"Change in cannabis use among friends since legalization",Cannabis,Not sure,Ontario Female,18,21,16, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Did not drive,Durham Region,61,65,57, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Never,Durham Region,36,40,32, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Once or more,Durham Region,3,5,1, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Did not drive,Ontario,63,66,61, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Never,Ontario,33,35,31, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Once or more,Ontario,3,4,2, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Did not drive,Durham Region Grades 9 to 12,61,65,57, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Never,Durham Region Grades 9 to 12,36,40,32, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Once or more,Durham Region Grades 9 to 12,3,5,1, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Did not drive,Ontario Grades 9 to 12,63,66,61, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Never,Ontario Grades 9 to 12,33,35,31, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Once or more,Ontario Grades 9 to 12,3,4,2, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Did not drive,Durham Region Male,62,65,59, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Never,Durham Region Male,34,39,29, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Once or more,Durham Region Male,4,6,1, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Did not drive,Durham Region Female,60,67,52, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Never,Durham Region Female,38,46,30, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Once or more,Durham Region Female, , , , 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Did not drive,Ontario Male,61,64,58, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Never,Ontario Male,35,38,32, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Once or more,Ontario Male,4,6,3, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Did not drive,Ontario Female,66,69,64, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Never,Ontario Female,32,34,29, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,Once or more,Ontario Female,2,3,1, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2011,Durham Region,5,7,2, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2013,Durham Region, , , , 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2015,Durham Region,5,8,2, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2017,Durham Region,4,7,1, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2019,Durham Region,3,5,1, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2011,Ontario,4,6,3, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2013,Ontario,4,5,2, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2015,Ontario,3,5,2, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2017,Ontario,4,6,3, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis,2019,Ontario,3,4,2, 
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis, , , , , ,Between 2017 and 2019 driving after using cannabis stayed about the same in Durham Region
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis, , , , , ,Between 2011 and 2019 driving after using cannabis stayed the same in Durham Region
15,Driving After Using Cannabis,"Frequency of driving a vehicle within an hour of using cannabis",Cannabis, , , , , ,Durham Region and Ontario have similar rates of driving after using cannabis since 2011
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Agree,Durham Region,27,37,17, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Disagree,Durham Region,42,51,34, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Not sure,Durham Region,31,37,25, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Agree,Ontario,25,27,22, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Disagree,Ontario,42,45,40, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Not sure,Ontario,33,35,30, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Agree,Durham Region Grades 9 to 12,27,37,17, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Disagree,Durham Region Grades 9 to 12,42,51,34, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Not sure,Durham Region Grades 9 to 12,31,37,25, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Agree,Ontario Grades 9 to 12,25,27,22, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Disagree,Ontario Grades 9 to 12,42,45,40, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Not sure,Ontario Grades 9 to 12,33,35,30, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Agree,Durham Region Male,29,43,14, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Disagree,Durham Region Male,40,56,24, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Not sure,Durham Region Male,31,40,22, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Agree,Durham Region Female,24,33,16, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Disagree,Durham Region Female,45,56,34, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Not sure,Durham Region Female,31,40,21, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Agree,Ontario Male,29,33,25, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Disagree,Ontario Male,36,40,33, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Not sure,Ontario Male,35,38,31, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Agree,Ontario Female,20,23,18, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Disagree,Ontario Female,49,52,45, 
16,View of Driving High Versus Driving Drunk,"Opinion on the safety of driving after using cannabis compared with alcohol",Cannabis,Not sure,Ontario Female,31,34,28, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Durham Region,40,46,34, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Durham Region,25,28,21, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Durham Region,21,25,18, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Durham Region,7,9,5, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Durham Region,7,10,4, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Ontario,40,42,37, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Ontario,19,20,17, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Ontario,20,22,19, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Ontario,9,10,8, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Ontario,12,14,10, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Durham Region Grades 7 and 8,58,66,50, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Durham Region Grades 7 and 8,30,38,23, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Durham Region Grades 7 and 8,7,10,5, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Durham Region Grades 7 and 8,2,4,1, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Durham Region Grades 7 and 8, , , , 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Durham Region Grades 9 to 12,32,36,29, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Durham Region Grades 9 to 12,22,27,18, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Durham Region Grades 9 to 12,27,30,25, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Durham Region Grades 9 to 12,9,12,6, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Durham Region Grades 9 to 12,9,12,6, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Ontario Grades 7 and 8,63,67,59, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Ontario Grades 7 and 8,26,29,22, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Ontario Grades 7 and 8,9,11,7, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Ontario Grades 7 and 8,1,2,0, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Ontario Grades 7 and 8,1,2,0, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Ontario Grades 9 to 12,33,35,30, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Ontario Grades 9 to 12,17,18,15, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Ontario Grades 9 to 12,24,26,22, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Ontario Grades 9 to 12,11,13,10, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Ontario Grades 9 to 12,16,18,13, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Durham Region Male,43,49,37, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Durham Region Male,25,30,20, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Durham Region Male,24,30,18, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Durham Region Male,5,7,3, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Durham Region Male,3,5,1, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Durham Region Female,37,45,29, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Durham Region Female,25,28,21, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Durham Region Female,19,22,15, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Durham Region Female,9,12,7, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Durham Region Female,11,16,5, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Ontario Male,41,43,38, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Ontario Male,19,21,17, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Ontario Male,20,22,18, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Ontario Male,8,10,7, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Ontario Male,12,15,10, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Did not drink,Ontario Female,39,42,36, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Experimental,Ontario Female,18,20,17, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Special occasions only,Ontario Female,21,23,19, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Once a month or less,Ontario Female,10,11,8, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,Twice a month or more,Ontario Female,12,14,10, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2009,Durham Region,63,68,57, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2011,Durham Region,53,58,47, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2013,Durham Region,52,62,43, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2015,Durham Region,50,58,42, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2017,Durham Region,41,48,33, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2019,Durham Region,35,40,30, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2009,Ontario,58,61,55, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2011,Ontario,55,58,52, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2013,Ontario,49,53,46, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2015,Ontario,46,49,42, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2017,Ontario,42,46,39, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol,2019,Ontario,42,44,39, 
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol, , , , , ,Between 2017 and 2019 alcohol use stayed about the same in Durham Region
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol, , , , , ,Between 2009 and 2019 alcohol use decreased in Durham Region
3,Alcohol use,"Frequncy of drinking alcohol in past 12 months",Alcohol, , , , , ,Durham Region and Ontario have similar rates of alcohol use since 2009
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Durham Region,64,74,55, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Durham Region,26,31,21, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Durham Region,10,15,4, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Ontario,58,61,55, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Ontario,30,32,28, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Ontario,12,14,10, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Durham Region Grades 7 and 8,87,91,83, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Durham Region Grades 7 and 8,11,15,7, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Durham Region Grades 7 and 8,2,3,0, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Durham Region Grades 9 to 12,53,60,46, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Durham Region Grades 9 to 12,33,38,29, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Durham Region Grades 9 to 12,14,20,8, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Ontario Grades 7 and 8,89,92,87, 
